lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_location,degrees_to_centroid,negative_warehouse,comfort_green_space,activities_post,mobility_bike_infraestructure,social_life_culture,activities_health_regional,comfort_green_forests,negative_street_motorway,activities_health_local,negative_street_primary,negative_railway,negative_retail,activities_economic,social_life_night_life,comfort_green_natural,comfort_leisure_spots,activities_education,social_life_eating,comfort_leisure_mass,mobility_public_transport_rail,negative_street_secondary,comfort_lakes,activities_educational,negative_supermarket,comfort_rivers,mobility_public_transport_bus,activities_goverment,social_life_community,negative_industrial,comfort_green_parks,activities_public_service,comfort_comfort_spots,activities_mean,comfort_mean,mobility_mean,social_mean,negative_mean
48.64486115300056,48.645761153900565,7.8221739454288395,7.8266418402764675,48.645311153450564,7.824407892852653,9.229263677899459,False,52.58443549267469,[0.],[1.15199478e-07],[0.],[0.],[0.],[3.72109776e-12],[0.00820133],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00048142],[0.],[0.],[0.],[0.],[0.00189656],[0.],[0.],[0.],[0.],[2.83552458e-07],[0.],[0.],4.651372194634696e-13,0.0011220319136418604,0.0001604727004903308,0.0,0.0
48.64486115300056,48.645761153900565,7.8266418402764675,7.8311097351240955,48.645311153450564,7.828875787700282,9.38211082135473,False,50.46672928280978,[0.],[1.5590554e-08],[0.],[0.],[0.],[2.44619504e-12],[0.00608686],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00023433],[0.],[0.],[0.],[0.],[0.00025667],[0.],[0.],[0.],[0.],[6.20157732e-08],[0.],[0.],3.0577438047988104e-13,0.0007048450043627828,7.811044898365575e-05,0.0,0.0
48.64486115300056,48.645761153900565,7.8311097351240955,7.8355776299717235,48.645311153450564,7.833343682547909,9.543820562147413,False,48.470743201778454,[0.],[1.35285987e-09],[0.],[0.],[0.],[1.54721956e-12],[0.00433963],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.71966384e-05],[0.],[0.],[0.],[0.],[2.22721793e-05],[0.],[0.],[0.],[0.],[1.15585145e-08],[0.],[0.],1.934024444450118e-13,0.00048465761220053787,3.239887946219449e-05,0.0,0.0
48.64396115210056,48.64486115300056,7.6881371,7.692604994847628,48.64441115255056,7.690371047423813,9.927400261376555,False,136.60293222181645,[0.],[9.40451794e-10],[0.],[0.],[0.],[3.60973906e-12],[0.00361886],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[8.28296057e-05],[0.],[0.],[0.],[0.],[1.15100855e-06],[0.],[0.],[0.],[0.],[5.45294189e-10],[0.],[0.],4.512173823226122e-13,0.00040222336009157516,2.760986857611705e-05,0.0,0.0
48.64396115210056,48.64486115300056,7.692604994847628,7.697072889695256,48.64441115255056,7.694838942271442,9.74287147162466,False,134.89992635447607,[0.],[0.],[0.],[0.],[0.],[2.15987462e-12],[0.00237743],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[2.49477978e-05],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[7.38015315e-11],[0.],[0.],2.699843270111498e-13,0.0002641591173198087,8.315932606780832e-06,0.0,0.0
48.64396115210056,48.64486115300056,7.697072889695256,7.701540784542884,48.64441115255056,7.699306837119069,9.566066533666053,False,133.0897195299484,[0.],[0.],[0.],[0.],[0.],[1.32732294e-12],[0.00155626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[6.40312117e-06],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[8.51206258e-12],[0.],[0.],1.659153677326348e-13,0.0001729172526882049,2.1343737239474236e-06,0.0,0.0
48.64396115210056,48.64486115300056,7.701540784542884,7.706008679390512,48.64441115255056,7.703774731966698,9.397421412443167,False,131.16583365135665,[0.],[0.],[0.],[0.],[0.],[9.51674332e-13],[0.00115449],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.40043871e-06],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[8.36968528e-13],[0.],[0.],1.1895929148492463e-13,0.00012827622496959328,4.6681290462329293e-07,0.0,0.0
48.64396115210056,48.64486115300056,7.706008679390512,7.71047657423814,48.64441115255056,7.708242626814325,9.237383035963246,False,129.121980234712,[0.],[0.],[0.],[0.],[0.],[9.51674332e-13],[0.00120709],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[2.61005331e-07],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[7.51540678e-14],[0.],[0.],1.1895929148486687e-13,0.00013412069767578845,8.700177709857269e-08,0.0,0.0
48.64396115210056,48.64486115300056,7.71047657423814,7.714944469085768,48.64441115255056,7.712710521661954,9.086406186545899,False,126.95228679711718,[0.],[0.],[0.],[0.],[0.],[1.32732294e-12],[0.00182779],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[4.14521949e-08],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[7.58799738e-14],[0.],[0.],1.6591536773245046e-13,0.0002030877149787041,1.3817398302859832e-08,0.0,0.0
48.64396115210056,48.64486115300056,7.714944469085768,7.719412363933396,48.64441115255056,7.717178416509581,8.944949709970983,False,124.65158222312121,[0.],[0.],[0.],[0.],[0.],[2.15987462e-12],[0.00324432],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.60994453e-09],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[8.45148164e-13],[0.],[0.],2.69984327010806e-13,0.00036047970338042403,1.8699815101727485e-09,0.0,0.0
